	superkingdom	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies	varietas	forma
1566387	Bacteria			Proteobacteria		Alphaproteobacteria		Rhizobiales		Phyllobacteriaceae			Mesorhizobium			Mesorhizobium sp. UASWS1009			
1566628	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Streptosporangiaceae			Microbispora			Microbispora sp. NBRC 110460			
1566868	Viruses									Totiviridae			Victorivirus			Eimeria tenella RNA virus 1			
1566869	Viruses							Picornavirales		Iflaviridae						Laodelphax striatellus picorna-like virus 2			
1566990	Viruses							Caudovirales		Siphoviridae						Streptococcus phage SpSL1			
1566993	Viruses							Caudovirales		Myoviridae			Radnorvirus			Arthrobacter virus ArV1			
1566995	Viruses							Caudovirales		Podoviridae			Litunavirus			Pseudomonas phage YH6			
1567004	Viruses							Caudovirales		Siphoviridae			Dhillonvirus			Escherichia virus YD2008s			
1567005	Viruses							Caudovirales		Siphoviridae			Omegavirus			Mycobacterium phage MiaZeal			
1567006	Viruses							Caudovirales		Siphoviridae			Tequintavirus			Escherichia virus DT57C			
1567009	Viruses							Caudovirales		Myoviridae						Clostridium phage phiCT19406A			
1567010	Viruses							Caudovirales		Siphoviridae						Clostridium phage phiCT19406B			
1567011	Viruses															Clostridium phage phiCT19406C			
1567012	Viruses							Caudovirales		Myoviridae						Clostridium phage phiCT453A			
1567013	Viruses							Caudovirales		Siphoviridae						Clostridium phage phiCT453B			
1567014	Viruses							Caudovirales		Myoviridae						Clostridium phage phiCT9441A			
1567015	Viruses							Caudovirales		Myoviridae						Clostridium phage phiCTC2A			
1567016	Viruses							Caudovirales		Siphoviridae						Clostridium phage phiCTC2B			
1567022	Viruses							Caudovirales		Myoviridae			Muvirus			Shigella virus SfMu			
1567025	Viruses							Caudovirales		Myoviridae	Ounavirinae		Felixounavirus			Salmonella virus SP116			
1567026	Viruses							Caudovirales		Myoviridae	Tevenvirinae		Dhakavirus			Escherichia virus VR5			
1567027	Viruses							Caudovirales		Myoviridae	Tevenvirinae		Gaprivervirus			Escherichia virus VR20			
1567028	Viruses							Caudovirales		Myoviridae	Tevenvirinae		Gaprivervirus			Escherichia virus VR25			
1567029	Viruses							Caudovirales		Myoviridae	Tevenvirinae		Gaprivervirus			Escherichia virus VR26			
1567106	Bacteria			Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus dauci			
1567107	Bacteria			Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus wulumuqiensis			
1567108	Bacteria			Bacteroidetes		Cytophagia		Cytophagales		Hymenobacteraceae			Rufibacter			Rufibacter roseus			
1567159	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales		Hypocreaceae			Trichoderma			Trichoderma poronioideum			
1567404	Viruses									Reoviridae	Spinareovirinae		Dinovernavirus			Fako virus			
1567453	Viruses							Caudovirales		Siphoviridae						Lactobacillus phage LfeSau			
1567466	Viruses							Caudovirales		Siphoviridae			Fromanvirus			Mycobacterium phage Alvin			
1567468	Viruses							Caudovirales		Siphoviridae			Fromanvirus			Mycobacterium phage Edtherson			
1567471	Viruses							Caudovirales		Siphoviridae			Timquatrovirus			Mycobacterium phage Keshu			
1567472	Viruses							Caudovirales		Siphoviridae	Pclasvirinae		Fishburnevirus			Mycobacterium virus Malithi			
1567473	Viruses							Caudovirales		Siphoviridae			Timquatrovirus			Mycobacterium phage Milly			
1567475	Viruses							Caudovirales		Siphoviridae			Chenonavirus			Mycobacterium virus Sbash			
1567482	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales		Hypocreaceae			Trichoderma			Trichoderma afroharzianum			
1567484	Viruses							Caudovirales		Herelleviridae						Lactobacillus phage LfeInf			
1567485	Viruses							Caudovirales		Siphoviridae			Chivirus			Proteus phage pPM_01			
1567486	Viruses							Caudovirales		Myoviridae	Peduovirinae		Peduovirus			Enterobacteria phage P88			
1567487	Viruses															Bacillus phage BalMu-1			
1567552	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales		Hypocreaceae			Trichoderma			Trichoderma lentiforme			
1568894	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria allii			
1568895	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria alternariacida			
1568897	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria azadirachtae			
1568898	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria carthamicola			
1568899	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria catananches			
1568900	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria centaureae			
1568901	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria citrullicola			
1568902	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria conidiophora			
1568904	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria deserticola			
1568905	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria echinaceae			
1568906	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria ipomoeae			
1568907	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria linariae			
1568908	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria montanica			
1568909	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria neoipomoeae			
1568910	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria novae-guineensis			
1568912	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria paralinicola			
1568913	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria pipionipisi			
1568914	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria ranunculi			
1568915	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria sennae			
1568916	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria sidae			
1568917	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria silybi			
1568918	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria thunbergiae			
1568919	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria tillandsiae			
1568920	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Pleosporineae	Pleosporaceae			Alternaria			Alternaria venezuelensis			
1568973	Viruses															Botrytis cinerea RNA virus 1			
1568974	Viruses									Geminiviridae			Mastrevirus			Chickpea yellow dwarf virus			
1569052	Viruses							Tymovirales		Betaflexiviridae	Quinvirinae		Carlavirus			Elderberry carlavirus A			
1569053	Viruses							Tymovirales		Betaflexiviridae	Quinvirinae		Carlavirus			Elderberry carlavirus B			
1569054	Viruses							Tymovirales		Betaflexiviridae	Quinvirinae		Carlavirus			Sambucus virus C			
1569055	Viruses							Tymovirales		Betaflexiviridae	Quinvirinae		Carlavirus			Sambucus virus D			
1569056	Viruses							Tymovirales		Betaflexiviridae	Quinvirinae		Carlavirus			Sambucus virus E			
1569209	Bacteria			Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Paracoccus			Paracoccus sp. PAMC 22219			
1569258	Viruses			Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae						Walkabout Creek virus			
1569353	Bacteria			Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Phaeobacter			Phaeobacter sp. S60			
1569354	Bacteria			Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Phaeobacter			Phaeobacter piscinae			
1569948	Eukaryota	Fungi	Dikarya	Basidiomycota	Pucciniomycotina	Microbotryomycetes		Heterogastridiales		Heterogastridiaceae			Pycnopulvinus			Pycnopulvinus aurantiacus			
1570137	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Arthrobacter			Arthrobacter sp. B6			
1570328	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. NRRL B-3805			
1570330	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. BH072			
1570847	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Onygenales		Arthrodermataceae			Arthroderma			Arthroderma redellii			
1570939	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus sp. 2G			
1571499	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Morosphaeriaceae			Aquilomyces			Aquilomyces patris			
1571500	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea alpha			
1571501	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea beta			
1571502	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea delta			
1571503	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea epsilon			
1571504	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea gamma			
1571505	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae	Lentitheciaceae			Darksidea			Darksidea zeta			
1571506	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Dothideomycetes	Pleosporomycetidae	Pleosporales	Massarineae				Flavomyces			Flavomyces fulophazii			
1571532	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. CNQ431			
1571533	Viruses									Geminiviridae			Mastrevirus			Switchgrass mosaic-associated virus			
1571655	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales		Hypocreaceae			Trichoderma			Trichoderma afarasin			
1571773	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Burkholderia			Burkholderia sp. USM B20			
1571774	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. RSD-27			
1571877	Bacteria			Bacteroidetes		Cytophagia		Cytophagales		Hymenobacteraceae			Hymenobacter			Hymenobacter sp. AT01-02			
1571920	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Lysinibacillus			Lysinibacillus sp. A1			
1572093	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes		Russulales		Wrightoporiaceae			Wrightoporia			Wrightoporia subavellanea			
1572237	Viruses									Circoviridae			Cyclovirus			Bat associated cyclovirus 12			
1572239	Viruses									Circoviridae			Cyclovirus			Bat associated cyclovirus 10			
1572341	Viruses									Polyomaviridae						Centropristis striata polyomavirus 1			
1572645	Bacteria			Proteobacteria		Gammaproteobacteria		Oceanospirillales		Oceanospirillaceae			Neptunomonas			Neptunomonas phycophila			
1572665	Bacteria			Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Enterobacter			Enterobacter sp. 940_PEND			
1572666	Bacteria			Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Serratia			Serratia sp. 506_PEND			
1572701	Bacteria			Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Salinicoccus			Salinicoccus sp. YB14-2			
1572702	Viruses							Caudovirales		Siphoviridae	Tunavirinae		Tunavirus			Shigella virus PSf2			
1572703	Viruses							Caudovirales		Herelleviridae	Twortvirinae		Kayvirus			Staphylococcus virus Rodi			
1572704	Viruses							Caudovirales		Herelleviridae	Twortvirinae		Sepunavirus			Staphylococcus virus IPLAC1C			
1572712	Viruses							Caudovirales		Siphoviridae						Geobacillus virus E3			
1572714	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Glomerellales		Glomerellaceae			Colletotrichum			Colletotrichum siamense			
1572715	Viruses							Caudovirales		Siphoviridae			Tequintavirus			Salmonella virus Shivani			
1572743	Viruses							Caudovirales		Siphoviridae						Mannheimia phage vB_MhS_535AP2			
1572744	Viruses							Caudovirales		Myoviridae	Peduovirinae		Peduovirus			Mannheimia phage vB_MhM_587AP1			
1572745	Viruses							Caudovirales		Siphoviridae						Mannheimia phage vB_MhS_587AP2			
1572747	Viruses							Caudovirales		Siphoviridae						Mannheimia phage vB_MhS_1152AP2			
1572750	Viruses							Caudovirales		Myoviridae						Mannheimia phage vB_MhM_3927AP2			
1572751	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Erythrobacteraceae			Porphyrobacter			Porphyrobacter mercurialis			
1572753	Viruses							Caudovirales		Podoviridae	Autographivirinae		Teseptimavirus			Escherichia phage P483			
1572754	Viruses							Caudovirales		Podoviridae	Autographivirinae		Teseptimavirus			Escherichia phage P694			
1572758	Bacteria			Proteobacteria		Betaproteobacteria		Rhodocyclales		Zoogloeaceae			Thauera			Thauera sp. SWB20			
1573406	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. MNU77			
1573410	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Phallomycetidae	Geastrales		Geastraceae			Geastrum			Geastrum benitoi			
1573411	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Phallomycetidae	Geastrales		Geastraceae			Geastrum			Geastrum thanatophilum			
1573413	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Phallomycetidae	Geastrales		Geastraceae			Geastrum			Geastrum papinuttii			
1573458	Viruses							Caudovirales		Siphoviridae						Pseudomonas phage PS-1			
1573459	Viruses									Partitiviridae			Betapartitivirus			Rosellinia necatrix partitivirus 6			
1573771	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius ferrugineovelatus			
1573772	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius furvoumbrinus			
1573773	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius furvus			
1573774	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius fuscoumbrinus			
1573775	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius nodosisporus			
1573776	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius nucicolor			
1573777	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius subargyronotus			
1573778	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius umbrinobellus			
1573779	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius angustisporus			
1573780	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius centrirufus			
1573781	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius crassisporus			
1573782	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius duristipes			
1573783	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius fuscescens			
1573784	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius fuscovelatus			
1573785	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius murinascens			
1573786	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius privignipallens			
1573787	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius subbrunneoideus			
1573788	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius subexitiosus			
1573789	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius subserratissimus			
1573790	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius uraceisporus			
1574141	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. YP1			
1574262	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Sutterellaceae			Sutterella			Sutterella sp. KLE1602			
