	superkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies
1759074	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. HIX	
1759075	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. HXXIV	
1759076	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H057	
1759077	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H067	
1759078	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H071	
1759079	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H073	
1759080	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H081	
1759081	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H100	
1759082	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. H107	
1759083	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis sp. A083	
1759399	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. A12	
1759437	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Serratia			Serratia sp. YD25	
1759556	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. JH7	
1759557	Bacteria	Firmicutes		Bacilli		Bacillales		Planococcaceae			Sporosarcina			Sporosarcina sp. HYO08	
1761758	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. bc15	
1761760	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. cl25	
1761768	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. ru9509.4	
1761774	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Burkholderia			Burkholderia sp. b13	
1761775	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Burkholderia			Burkholderia sp. b14	
1761879	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus sp. ov031	
1761890	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Pseudoalteromonadaceae			Pseudoalteromonas			Pseudoalteromonas sp. 10-33	
1761891	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Pseudoalteromonadaceae			Pseudoalteromonas			Pseudoalteromonas sp. 13-15	
1761893	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Pseudoalteromonadaceae			Pseudoalteromonas			Pseudoalteromonas sp. H103	
1761907	Bacteria	Firmicutes		Bacilli		Bacillales		Thermoactinomycetaceae			Thermoactinomyces			Thermoactinomyces sp. DSM 45891	
1761910	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio sp. MEBiC08052	
1762962	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. M26	
1763534	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Flavobacterium			Flavobacterium crassostreae	
1763535	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Hydrogenophaga			Hydrogenophaga crassostreae	
1763536	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Colwelliaceae			Thalassotalea			Thalassotalea crassostreae	
1763537	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Ulvibacter			Ulvibacter sp. LPB0005	
1763538	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus crassostreae	
1763560	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium bohemicum	
1763882	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas			Pseudomonas sp. BIOMIG1N	
1763883	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio cidicii	
1764550	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Rhizobium			Rhizobium aegyptiacum	
1765683	Bacteria	Firmicutes		Bacilli		Bacillales					Acidibacillus			Acidibacillus ferrooxidans	
1765722	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces silvensis	
1765967	Bacteria	Proteobacteria		Gammaproteobacteria		Chromatiales		Ectothiorhodospiraceae			Acidihalobacter			Acidihalobacter ferrooxidans	
1766121	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Salinivibrio			Salinivibrio sp. IB870	
1766122	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Salinivibrio			Salinivibrio sp. IB282	
1766123	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Salinivibrio			Salinivibrio sp. IB872	
1766203	Bacteria	Firmicutes		Clostridia		Clostridiales								Clostridiales bacterium MCWD3	
1766620	Bacteria	Proteobacteria		Gammaproteobacteria		Chromatiales		Halothiobacillaceae			Halothiobacillus			Halothiobacillus sp. XI15	
1766621	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Pseudoalteromonadaceae			Pseudoalteromonas			Pseudoalteromonas sp. XI10	
1766683	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Oxalobacteraceae			Janthinobacterium			Janthinobacterium sp. MP5059B	
1766719	Bacteria	Fusobacteria		Fusobacteriia		Fusobacteriales		Leptotrichiaceae			Caviibacter			Caviibacter abscessus	
1766722	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Alteromonadaceae			Marinobacter			Marinobacter sp. YWL01	
1768108	Bacteria	Deinococcus-Thermus		Deinococci		Deinococcales		Deinococcaceae			Deinococcus			Deinococcus actinosclerus	
1768196	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae						Erysipelotrichaceae bacterium MTC7	
1768241	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Tritonibacter			Tritonibacter horizontis	
1768242	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales					Paucibacter			Paucibacter sp. KCTC 42545	
1768733	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH3-A3	
1768734	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH9-F3	
1768735	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH6-A6	
1768736	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH8-E1	
1768737	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH10-E1	
1768738	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH9-A1	
1768739	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH13-E1	
1768740	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH2-E1	
1768741	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH5-A5	
1768742	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH3-E3	
1768743	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH8-A3	
1768744	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH18-B1	
1768745	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH7-E1	
1768746	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH15-G10	
1768749	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH21-G11	
1768750	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH5-E3	
1768751	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH4-D12	
1768752	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium sp. CCH12-A3	
1768753	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium sp. CCH5-F6	
1768755	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH16-B10	
1768757	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH10-B3	
1768758	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Chryseobacterium			Chryseobacterium sp. CCH4-E10	
1768759	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium sp. CCH4-A6	
1768760	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium sp. CCH10-C7	
1768761	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH5-A3	
1768762	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH1-A6	
1768763	Bacteria	Proteobacteria		Alphaproteobacteria		Caulobacterales		Caulobacteraceae			Caulobacter			Caulobacter sp. CCH4-E1	
1768764	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. CCH5-D3	
1768765	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Methylobacteriaceae			Methylobacterium			Methylobacterium sp. CCH5-D2	
1768766	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium sp. CCH1-B1	
1768767	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. CCH8-H5	
1768768	Bacteria	Proteobacteria		Alphaproteobacteria		Caulobacterales		Caulobacteraceae			Caulobacter			Caulobacter sp. CCH9-E1	
1768769	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH20-B6	
1768770	Bacteria	Proteobacteria		Alphaproteobacteria		Caulobacterales		Caulobacteraceae			Caulobacter			Caulobacter sp. CCH5-E12	
1768771	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. CCH8-G7	
1768772	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH9-H8	
1768773	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Erythrobacteraceae			Porphyrobacter			Porphyrobacter sp. CCH7-A1	
1768774	Bacteria	Proteobacteria		Alphaproteobacteria		Caulobacterales		Caulobacteraceae			Phenylobacterium			Phenylobacterium sp. CCH9-H3	
1768775	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium sp. CCH5-A9	
1768776	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH9-E2	
1768777	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. CCH8-C6	
1768778	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH9-F2	
1768779	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Dermacoccaceae			Dermacoccus			Dermacoccus sp. CCH2-D9	
1768780	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Microbacterium			Microbacterium sp. CCH5-D1	
1768781	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingobium			Sphingobium sp. CCH11-B1	
1768782	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH11-A4	
1768783	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH19-C6	
1768784	Bacteria	Proteobacteria		Alphaproteobacteria		Caulobacterales		Caulobacteraceae			Phenylobacterium			Phenylobacterium sp. CCH12-B4	
1768785	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH15-F11	
1768786	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH5-D11	
1768787	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH18-H6	
1768788	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Blastomonas			Blastomonas sp. CCH2-A2	
1768789	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Methylobacteriaceae			Methylobacterium			Methylobacterium sp. CCH7-A2	
1768790	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH15-A1	
1768791	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. CCH13-B11	
1768792	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Erythrobacteraceae			Erythrobacter			Erythrobacter sp. CCH5-A1	
1768795	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Acidovorax			Acidovorax sp. CCH12-A4	
1768796	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH3-A5	
1768797	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH10-E5	
1768798	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH9-A3	
1768799	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH6-A4	
1768800	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH8-D1	
1768801	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH11-D2	
1768802	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales								Rhizobiales bacterium CCH2-A4	
1768803	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae						Comamonadaceae bacterium CCH12-A10	
1768804	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae						Comamonadaceae bacterium CCH4-C5	
1768805	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Erythrobacteraceae						Erythrobacteraceae bacterium CCH12-C2	
1768806	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales		Rhodospirillaceae						Rhodospirillaceae bacterium CCH5-H10	
1768906	Bacteria	Proteobacteria		Gammaproteobacteria							Pseudohongiella			Pseudohongiella nitratireducens	
1768907	Bacteria	Proteobacteria		Gammaproteobacteria							Pseudohongiella			Pseudohongiella nitratireducens	
1769291	Bacteria	Fusobacteria		Fusobacteriia		Fusobacteriales		Leptotrichiaceae			Oceanivirga			Oceanivirga salmonicida	
1769293	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Anoxybacillus			Anoxybacillus sp. P3H1B	
1769751	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales		Rhodospirillaceae			Thalassospira			Thalassospira sp. MCCC 1A02491	
1769779	Bacteria	Proteobacteria		Gammaproteobacteria		Cellvibrionales		Microbulbiferaceae			Microbulbifer			Microbulbifer aggregans	
1770058	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Hyphomicrobiaceae			Devosia			Devosia elaeis	
1770208	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Microbacterium			Microbacterium sp. CH1	
1770209	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Micrococcus			Micrococcus sp. CH3	
1770210	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Micrococcus			Micrococcus sp. CH7	
1770211	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. CC71	
1771311	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas			Pseudomonas sp. ATCC PTA-122608	
1771959	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Arthrobacter			Arthrobacter sp. ATCC 21022	
1772271	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium novocastrense	
1772272	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium novocastrense	
1772273	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium novocastrense	
1772274	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. GA-0227b	
1772275	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. GA-1999	
1772276	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. IS-1556	
1772277	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. IS-3022	
1772278	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium acapulense	
1772279	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium acapulense	
1772280	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycolicibacterium			Mycolicibacterium acapulense	
1772281	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium lehmannii	
1772282	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. GA-1285	
1772283	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. GA-2829	
1772284	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. IS-1496	
1772285	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. IS-1742	
1772286	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. IS-1590	
1772287	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium sp. GA-1199	
1772288	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Alteromonadaceae			Marinobacter			Marinobacter sp. C18	
1772289	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Alteromonadaceae			Alteromonas			Alteromonas sp. W12	
1772333	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Hyphomonadaceae			Maricaulis			Maricaulis sp. W15	
1774273	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Polaribacter			Polaribacter vadi	
1774743	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus sp. SDLI1	
1774968	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales					Methyloceanibacter			Methyloceanibacter methanicus	
1774969	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales					Methyloceanibacter			Methyloceanibacter superfactus	
1774970	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales					Methyloceanibacter			Methyloceanibacter stevinii	
1774971	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales					Methyloceanibacter			Methyloceanibacter marginalis	
